"","Year","Area","Street","Street.2"
"1919",2011,"","Helmswood Dr.",""
"1920",2011,"","High St",""
"1921",2011,"","High St",""
"1922",2011,"","High St Solihull",""
"1923",2011,"","High St Solihull",""
"1924",2011,"","High St Solihull",""
"1925",2011,"","High St Town Centre Solihull",""
"1926",2011,"","High Str.",""
"1927",2011,"","High Str.",""
"1928",2011,"","High Str.",""
"1929",2011,"","High Str.",""
"1930",2011,"","High Str.",""
"1931",2011,"","High Str.",""
"1932",2011,"","High Str.",""
"1933",2011,"","High Str. Solihull",""
"1934",2011,"","High Str. Solihull",""
"1935",2011,"","High Str. Solihull",""
"1936",2011,"","High Str. Solihull",""
"1937",2011,"","High Str. Solihull",""
"1938",2011,"","High Str. Solihull",""
"1939",2011,"","High Str. Solihull",""
"1940",2011,"","High Str. Solihull Town Centre",""
"1941",2011,"","High Str. Solihull West Mids",""
"1942",2011,"","Highfield Roa Washwood Heath Birmingham",""
"1943",2011,"","Hillfield Pk. Solihull",""
"1944",2011,"","Hobsmoat Rd. Solihull",""
"1945",2011,"","Hoggarts Hotel Dorridge",""
"1946",2011,"","Kingfisher Dr. Smithswood",""
"1947",2011,"","KITTS GREEN RD KITTS GREEN BHAM",""
"1948",2011,"","Kitts Gr. Rd.",""
"1949",2011,"","Laburnam Ave.",""
"1950",2011,"","LG Arena",""
"1951",2011,"","Lg Arena Nec Complex",""
"1952",2011,"","LG Arena NEC",""
"1953",2011,"","LG Arena NEC Complex",""
"1954",2011,"","Lode Lan.",""
"1955",2011,"","Lode Lan.",""
"1956",2011,"","Lodge Rd.",""
"1957",2011,"","Manor Walk Solihull",""
"1958",2011,"","Marlene Croft",""
"1959",2011,"","McDonalds",""
"1960",2011,"","Mill Lan.",""
"1961",2011,"","Mill Lan. Solihull",""
"1962",2011,"","Moordane Ave.",""
"1963",2011,"","Moorend Ave. Opposite Wiilow Ave. Solihull",""
"1964",2011,"","O S Avaon Croft House Wincester Dr.",""
"1965",2011,"","O S Departure Terminal Birmingham International Airport Solihull",""
"1966",2011,"","O S Grrenwood P H Helmswood Dr. Chelmsley Wood Solihull",""
"1967",2011,"","O S Loft Nightclub High St Solihull",""
"1968",2011,"","O S Mill Labe Entrance To Touchwood Shopping Centre",""
"1969",2011,"","O S Red Lion Earlswood",""
"1970",2011,"","O S Rosies High St Solihull",""
"1971",2011,"","O SThe Loft Solihull",""
"1972",2011,"","O S Coach House P H Herbert Rd. Solihull West Midlands",""
"1973",2011,"","O Neills Poplar Rd Solihull",""
"1974",2011,"","OS Assembly Rooms Poplar Rd.",""
"1975",2011,"","OS LG Arena NEC Complex",""
"1976",2011,"","OS LG Arena NEC Complex",""
"1977",2011,"","Outside The Clock PH Clock Lan.",""
"1978",2011,"","Outside White Swan Station Rd. Solihull",""
"1979",2011,"","Pk. In Bell Lan.",""
"1980",2011,"","Parkdale Rd. Sheldon",""
"1981",2011,"","Poplar Rd Solihull",""
"1982",2011,"","Poplar Rd.",""
"1983",2011,"","Poplar Rd.",""
"1984",2011,"","Poplar Rd.",""
"1985",2011,"","Poplar Rd.",""
"1986",2011,"","Poplar Rd.",""
"1987",2011,"","Poplar Rd.",""
"1988",2011,"","Poplar Rd.",""
"1989",2011,"","Poplar Rd.",""
"1990",2011,"","Poplar Rd.",""
"1991",2011,"","Poplar Rd.",""
"1992",2011,"","Poplar Rd.",""
"1993",2011,"","Poplar Rd.",""
"1994",2011,"","Poplar Rd.",""
"1995",2011,"","Poplar Rd.",""
"1996",2011,"","Poplar Rd. Solihull West Midlands",""
"1997",2011,"","Poplar Rd. Solihull",""
"1998",2011,"","Poplar Rd. Solihull",""
"1999",2011,"","Poplar Rd. Solihull",""
"2000",2011,"","Poplar Rd. Solihull",""
"2001",2011,"","Poplar Rd. Solihull",""
"2002",2011,"","Poplar Rd. Solihull",""
"2003",2011,"","Poplar Rd. Solihull",""
"2004",2011,"","Poplar Rd. Solihull",""
"2005",2011,"","Poplar Rd. Solihull",""
"2006",2011,"","Poplar Way Solihull",""
"2007",2011,"","Poplar Way Solihull",""
"2008",2011,"","Rolls Wood Dr. Solihull West Midlands",""
"2009",2011,"","Scolfield Rd. Kingshurst",""
"2010",2011,"","Solihull Station Rd.",""
"2011",2011,"","Solihull A E",""
"2012",2011,"","Solihull High Str.",""
"2013",2011,"","Solihull Hosp.",""
"2014",2011,"","Solihull Hosp.",""
"2015",2011,"","Solihull Moors Football Club Damson Parkway Solihull",""
"2016",2011,"","Solihull Town Centre",""
"2017",2011,"","Solihull Town Centre",""
"2018",2011,"","Solihull Town Centre Solihull West Midlands",""
"2019",2011,"","Solihull Town Centre Lode Lan.",""
"2020",2011,"","Solihull Town Centre Outside Kings Chip Shop",""
"2021",2011,"","Solihull Poplar Rd.",""
"2022",2011,"","Stanley Ave.",""
"2023",2011,"","Station Rd",""
"2024",2011,"","Station Rd At Herbert Rd Junction",""
"2025",2011,"","Station Rd With Juction Of Herbert Rd Solihull",""
"2026",2011,"","Station Rd.",""
"2027",2011,"","Station Rd.",""
"2028",2011,"","Station Rd. Solihull",""
"2029",2011,"","Station Rd. Solihull",""
"2030",2011,"","Station Rd. Solihull",""
"2031",2011,"","Station Rd. Solihull",""
"2032",2011,"","Station Rd. Solihull",""
"2033",2011,"","Station Rd. Solihull",""
"2034",2011,"","Station Rd. High Str. Solihull",""
"2035",2011,"","The Crescent",""
"2036",2011,"","The Vil. Hotel Shirley",""
"2037",2011,"","Usk Way Smithswood Solihull",""
"2038",2011,"","Warwick Rd Solihull",""
"2039",2011,"","Warwick Rd Solihull",""
"2040",2011,"","Warwick Rd Solihull",""
"2041",2011,"","Warwick Rd.",""
"2042",2011,"","Warwick Rd.",""
"2043",2011,"","Warwick Rd.",""
"2044",2011,"","Warwick Roadf Solihull",""
"2045",2011,"","Wolaston Close",""
"2046",2011,"Sandwell","Abbey Rd.",""
"2047",2011,"","Albright Rd. Oldbury",""
"2048",2011,"","Aleander Way",""
"2049",2011,"","Alexandra Rd. Halesowen",""
"2050",2011,"","Angels Nightclub West Bromwich",""
"2051",2011,"","Angels PH West Bromwich",""
"2052",2011,"","Anita Ave. Tividale",""
"2053",2011,"","Astel Pk. Retail Ctr.",""
"2054",2011,"","Aston Str. Tipton",""
"2055",2011,"","Atlas Grove",""
"2056",2011,"","Bank Str. West Bromwich",""
"2057",2011,"","Barker Str.",""
"2058",2011,"","Bearwood High St",""
"2059",2011,"","Bearwood Rd",""
"2060",2011,"","Bearwood Rd.",""
"2061",2011,"","Bearwood Rd. Bearwood",""
"2062",2011,"","Bearwood Rd. Smethwick",""
"2063",2011,"","Bearwood Rd. Smethwick",""
"2064",2011,"","Bearwood Rd. Smwthwick",""
"2065",2011,"","Beawood Rd.",""
"2066",2011,"","Beech Crescent",""
"2067",2011,"","Beeches Rd. West Bromwich",""
"2068",2011,"","Bella Pizza",""
"2069",2011,"","Beresford Rd Oldbury",""
"2070",2011,"","Beresford Rd Oldbury",""
"2071",2011,"","Beresford Rd Oldbury",""
"2072",2011,"","Billard Hall West Bromwich",""
"2073",2011,"","Birchfield Lan.",""
"2074",2011,"","Birmingham Rd. Oldbury",""
"2075",2011,"","Birmingham Rd. Oldbury",""
"2076",2011,"","Birmingham Rd. Oldbury",""
"2077",2011,"","BIRMINGHAM ST OLDBURY WEST MIDLANDS",""
"2078",2011,"","Birminham Rd. Oldbury",""
"2079",2011,"","Brandhall Close",""
"2080",2011,"","Brasshouse Lan.",""
"2081",2011,"","Broad Str.",""
"2082",2011,"","Burnttree",""
"2083",2011,"","Cape Hill Smethwick",""
"2084",2011,"","Cape Hill Smethwick",""
"2085",2011,"","Carters Gr. West Brom",""
"2086",2011,"","Carters Gr. West Bromwich",""
"2087",2011,"","Central Ave. Tipton",""
"2088",2011,"","Coop Brandall",""
"2089",2011,"","Dartmouth Pk.",""
"2090",2011,"","DEVONSHIRE ROAD SMETHWICK",""
"2091",2011,"","Dial Lan. West Bromwich",""
"2092",2011,"","Dial Lan. West Bromwich",""
"2093",2011,"","Duchess Parade West Bromwich",""
"2094",2011,"","Dudley Port",""
"2095",2011,"","Dudley Port Tipton",""
"2096",2011,"","DUDLEY PORT TIPTON",""
"2097",2011,"","Dudley Port Tipton",""
"2098",2011,"","Dudley Str.",""
"2099",2011,"","Dudley Str.",""
"2100",2011,"","Dyas Ave.",""
"2101",2011,"","Elgar Crescent Pensnett",""
"2102",2011,"","ESHER ROAD",""
"2103",2011,"","Fountain Lan. Oldbury",""
"2104",2011,"","Freet Str. Oldbury",""
"2105",2011,"","Freeth Str.",""
"2106",2011,"","Galton Bridge",""
"2107",2011,"","Gladstone Str. West Bromwich",""
"2108",2011,"","Goose PH West Bromwich",""
"2109",2011,"","GREAT BARR HOTEL",""
"2110",2011,"","Great Barr Hotel",""
"2111",2011,"","GREAT BARR HOTEL GREAT BARR",""
"2112",2011,"","GREAT BARR HOTEL GREAT BARR",""
"2113",2011,"","Great Bridge Str. Tipton",""
"2114",2011,"","Hales Lan. Smethwick",""
"2115",2011,"","Halesowen Rd.",""
"2116",2011,"","HALESOWEN ROAD CRADLEY HEATH",""
"2117",2011,"","Halesowen Rd. Cradley Heath",""
"2118",2011,"","Henley Close Tipton",""
"2119",2011,"","High Ave.",""
"2120",2011,"","High St West Brom",""
"2121",2011,"","High St Cradley Heath",""
"2122",2011,"","High Str. Great Bridge",""
"2123",2011,"","High Str. Smethwick",""
"2124",2011,"","High Str. Smethwick",""
"2125",2011,"","High Str. West Brom",""
"2126",2011,"","High Str. West Brom",""
"2127",2011,"","High Str. West Bromwich",""
"2128",2011,"","High Str. West Bromwich",""
"2129",2011,"","High Str. Smethwick",""
"2130",2011,"","High Str. Stourbridge",""
"2131",2011,"","High Str. Stourbridge",""
"2132",2011,"","High Str. Stourbridge",""
"2133",2011,"","High Str. West Bromwich",""
"2134",2011,"","High Str. West Bromwich",""
"2135",2011,"","High Str. West Bromwich Opposite Wilkinsons",""
"2136",2011,"","Holly Lan. Smethwick",""
"2137",2011,"","Holyhead Rd.",""
"2138",2011,"","Holyhead Rd. Handsworth",""
"2139",2011,"","Hugh Rd.",""
"2140",2011,"","Huntingtree Rd.",""
"2141",2011,"","Hydes Rd.",""
"2142",2011,"","Jct Jct Southbound M",""
"2143",2011,"","Jervoise Lan. West Brom",""
"2144",2011,"","Jervoise Lan. West Bromwich",""
"2145",2011,"","Jowitts Lan.",""
"2146",2011,"","Karatchi",""
"2147",2011,"","Kingsbury Rd. Tipton",""
"2148",2011,"","Lakeside Piblic Hse Carpark",""
"2149",2011,"","Langley Mead",""
"2150",2011,"","Ledgends PH Tipton",""
"2151",2011,"","Limes Rd.",""
"2152",2011,"","Lodge Rd.",""
"2153",2011,"","Lombard Str.",""
"2154",2011,"","LONDONDERRY LANE",""
"2155",2011,"","Long Lan. Blackheath",""
"2156",2011,"","Long Lan. Blackheath",""
"2157",2011,"","Lutley Oak Halesowen",""
"2158",2011,"","Market Place Wednesbury",""
"2159",2011,"","MARKET PLACE WEDNESBURY",""
"2160",2011,"","Market Place Wednesbury",""
"2161",2011,"","Martley Rd.",""
"2162",2011,"","McDonalds Wolverhampton Rd. Oldbury",""
"2163",2011,"","Middlemore Rd.",""
"2164",2011,"","Mill Gardens Smethwick",""
"2165",2011,"","Newbury Lan. Oldbury",""
"2166",2011,"","O S PIC Home Adderss",""
"2167",2011,"","O S Yummys Take Away Stourbridge",""
"2168",2011,"","Oak Rd.",""
"2169",2011,"","OFF Birmingham Rd. Rowley Regis",""
"2170",2011,"","Oldbury Rd",""
"2171",2011,"","Oldbury Rd",""
"2172",2011,"","Oldbury Rd Carpark Of Bulls Head",""
"2173",2011,"","Oldbury Rd.",""
"2174",2011,"","Outside Goose Public House",""
"2175",2011,"","Outside Home Address",""
"2176",2011,"","Outside The Bulls Head PH",""
"2177",2011,"","PARK CRECENT WEST BROM",""
"2178",2011,"","Pk. Rd. Smethwick",""
"2179",2011,"","Piddock Rd. Police Station",""
"2180",2011,"","Portland Rd Warley",""
"2181",2011,"","Potters Lan.",""
"2182",2011,"","Pound Rd.",""
"2183",2011,"","Radford Close",""
"2184",2011,"","Redwood Rd.",""
"2185",2011,"","Regent Court",""
"2186",2011,"","Resovoir Rd. Oldbury",""
"2187",2011,"","Ruskin Str. West Brom",""
"2188",2011,"","Russells Hall Hospiatl",""
"2189",2011,"","SAINTS WAY WEST BROMWICH",""
"2190",2011,"","Sandwell Hosp.",""
"2191",2011,"","Sandwell Hosp. A And E",""
"2192",2011,"","Shaftsbury Str.",""
"2193",2011,"","Silverlands Ave.",""
"2194",2011,"","Smethwick Front Office",""
"2195",2011,"","Smethwick High Str.",""
"2196",2011,"","Smethwick High Str. Outside Red Cow",""
"2197",2011,"","St Andrews Church",""
"2198",2011,"","St Michaels Str.",""
"2199",2011,"","St Michaels Str. West Brom",""
"2200",2011,"","St Micheals Square",""
"2201",2011,"","St Micheals Str. West Bromwich",""
"2202",2011,"","Suffrage Str. Smethwick",""
"2203",2011,"","Sycamore Rd. Smethwick",""
"2204",2011,"","Tanemouth Railway Station",""
"2205",2011,"","Tanhouse Ave. West Bromwich",""
"2206",2011,"","THE GOOSE PUBLIC HOUSE HIGH STREET",""
"2207",2011,"","THE GOOSE PUBLIC HOUSE WEST BROMWICH",""
"2208",2011,"","Thimbermill Recreation Ground",""
"2209",2011,"","Thimblemill Rd.",""
"2210",2011,"","Three Shires Oak Rd. Smethwick",""
"2211",2011,"","Tichbourne Place Dudley",""
"2212",2011,"","Titford Rd. Oldbury",""
"2213",2011,"","Tollgate",""
"2214",2011,"","TOLLGATE SHOPPING CENTRE",""
"2215",2011,"","TOLLHOUSE WAY SMETHWICK",""
"2216",2011,"","Tram Lines West Bromwich",""
"2217",2011,"","Vicarage Str. Langley",""
"2218",2011,"","Victoria Pk. Rd. Smethwick",""
"2219",2011,"","Warley Mags Court Oldbury Ringway",""
"2220",2011,"","Waterfall Lan. Cradley Heath",""
"2221",2011,"","Waterfall Lan. Cradley Heath",""
"2222",2011,"","Waterfall Lan. Cradley Heath",""
"2223",2011,"","Watton Str. West Bromwich",""
"2224",2011,"","West Bromwich",""
"2225",2011,"","West Bromwich Bus Station",""
"2226",2011,"","West Bromwich Front Office",""
"2227",2011,"","West Bromwich High Str.",""
"2228",2011,"","White Rd.",""
"2229",2011,"","Windmill Lan.",""
"2230",2011,"","Windmill Lan.",""
"2231",2011,"","Windmill Lan.",""
"2232",2011,"","Wolverhampton Rd.",""
"2233",2011,"","Wolverhampton Rd.",""
"2234",2011,"","Wolverhampton Rd. Oldbury",""
"2235",2011,"","Woodland Dr. Smethwick",""
"2236",2011,"","Woodland Str.",""
"2237",2011,"","York Rd.",""
"2238",2011,"Walsall","Aberwell Str. Walsall",""
"2239",2011,"","Ablewell St",""
"2240",2011,"","Ablewell St Walsall",""
"2241",2011,"","Ablewell Str.",""
"2242",2011,"","Ablewell Str.",""
"2243",2011,"","Ablewell Str. Walsall",""
"2244",2011,"","Arundel Str. Caldmore Walsall",""
"2245",2011,"","ASDA DARLASTON",""
"2246",2011,"","ASDA DARLASTON",""
"2247",2011,"","ASDA Cape Hill",""
"2248",2011,"","ASDA DARLASTON",""
"2249",2011,"","Atlee Rd. Bentley Willenhall",""
"2250",2011,"","Aukland Rd.",""
"2251",2011,"","Barnes Lan.",""
"2252",2011,"","Barr Common Rd Streetly",""
"2253",2011,"","Bassano Rd Black Heath",""
"2254",2011,"","Bath Str. Caldmore Walsall",""
"2255",2011,"","Bescot Crescet Away Turnstile Walsall",""
"2256",2011,"","Bilston Str.",""
"2257",2011,"","Birchills St",""
"2258",2011,"","Birchills St",""
"2259",2011,"","Birchills St Walsall",""
"2260",2011,"","Birmingham Rd",""
"2261",2011,"","Birmingham Rd.",""
"2262",2011,"","Black Lake West Bromwich",""
"2263",2011,"","Bloxwich High Str.",""
"2264",2011,"","Bloxwich High Str.",""
"2265",2011,"","Bloxwich Police Stastion",""
"2266",2011,"","Bloxwich Police Station",""
"2267",2011,"","Bradfor Str.",""
"2268",2011,"","Bradford Place",""
"2269",2011,"","Bradford Place",""
"2270",2011,"","Bradford Place",""
"2271",2011,"","Bradford Place",""
"2272",2011,"","Bradford Place",""
"2273",2011,"","Bradford Place",""
"2274",2011,"","Bradford Place Walsall",""
"2275",2011,"","Bradford Place Walsall",""
"2276",2011,"","Bradford Place Walsall",""
"2277",2011,"","Bradford Place Walsall",""
"2278",2011,"","Bradford St Walsall",""
"2279",2011,"","Bradford St Walsall",""
"2280",2011,"","Bradford Str.",""
"2281",2011,"","Bradford Str. Walsall",""
"2282",2011,"","Brdge St Walsall",""
"2283",2011,"","Bridge St",""
"2284",2011,"","Bridge St",""
"2285",2011,"","Bridge St",""
"2286",2011,"","Bridge St",""
"2287",2011,"","Bridge St",""
"2288",2011,"","Bridge St",""
"2289",2011,"","Bridge St",""
"2290",2011,"","Bridge St",""
"2291",2011,"","Bridge St",""
"2292",2011,"","Bridge St Walsall",""
"2293",2011,"","Bridge St Walsall",""
"2294",2011,"","Bridge St Walsall",""
"2295",2011,"","Bridge St Walsall",""
"2296",2011,"","Bridge St Walsall",""
"2297",2011,"","Bridge St Walsall",""
"2298",2011,"","Bridge St Walsall",""
"2299",2011,"","Bridge St Walsall",""
"2300",2011,"","Bridge St Walsall",""
"2301",2011,"","Bridge St Walsall",""
"2302",2011,"","Bridge St Walsall",""
"2303",2011,"","Bridge St Walsall",""
"2304",2011,"","Bridge St Walsall",""
"2305",2011,"","Bridge Str.",""
"2306",2011,"","Bridge Str.",""
"2307",2011,"","Bridge Str.",""
"2308",2011,"","Bridge Str.",""
"2309",2011,"","Bridge Str.",""
"2310",2011,"","Bridge Str.",""
"2311",2011,"","Bridge Str.",""
"2312",2011,"","Bridge Str.",""
"2313",2011,"","Bridge Str.",""
"2314",2011,"","Bridge Str.",""
"2315",2011,"","Bridge Str.",""
"2316",2011,"","Bridge Str.",""
"2317",2011,"","Bridge Str.",""
"2318",2011,"","Bridge Str.",""
"2319",2011,"","Bridge Str.",""
"2320",2011,"","Bridge Str.",""
"2321",2011,"","Bridge Str.",""
"2322",2011,"","Bridge Str.",""
"2323",2011,"","Bridge Str.",""
"2324",2011,"","Bridge Str. Town Centre Walsall",""
"2325",2011,"","Bridge Str. Town Centre Walsall",""
"2326",2011,"","Bridge Str. Town Centre Walsall",""
"2327",2011,"","Bridge Str. Town Centre Walsall",""
"2328",2011,"","Bridge Str. Town Centre Walsall",""
"2329",2011,"","Bridge Str. Town Centre Walsall",""
"2330",2011,"","Bridge Str. Town Centre Walsall",""
"2331",2011,"","Bridge Str. Walsall",""
"2332",2011,"","Bridge Str. Walsall",""
"2333",2011,"","Bridge Str. Walsall",""
"2334",2011,"","Bridge Str. Walsall",""
"2335",2011,"","Bridge Str. Walsall",""
"2336",2011,"","Bridge Str. Walsall",""
"2337",2011,"","Bridge Str. Walsall",""
"2338",2011,"","Bridge Str. Walsall",""
"2339",2011,"","Bridge Str. Walsall",""
"2340",2011,"","Bridge Str. West",""
"2341",2011,"","Bridge Str. Walsall",""
"2342",2011,"","Bridge Str. Walsall",""
"2343",2011,"","Bridge Str. Walsall",""
"2344",2011,"","Bridge Str. Walsall",""
"2345",2011,"","Bridge Str. Walsall",""
"2346",2011,"","Bridge Str. Walsall",""
"2347",2011,"","Bridge Str. Walsall",""
"2348",2011,"","Bridge Str. Walsall",""
"2349",2011,"","Bridge Str. Walsall",""
"2350",2011,"","Bridge Str. Walsall",""
"2351",2011,"","Bridge Str. Walsall",""
"2352",2011,"","Bridge Str. Walsall",""
"2353",2011,"","Bridge Str. Walsall",""
"2354",2011,"","Bridge Str. Walsall",""
"2355",2011,"","Bridge Str. Walsall",""
"2356",2011,"","Bridge Str. Walsall",""
"2357",2011,"","Bridge Str. Walsall",""
"2358",2011,"","Bridge Str. Walsall",""
"2359",2011,"","Bridge Str. Walsall",""
"2360",2011,"","Bridge Str. Walsall",""
"2361",2011,"","Bridge Str. Walsall",""
"2362",2011,"","Bridge Str. Walsall",""
"2363",2011,"","Bridge Str. Walsall",""
"2364",2011,"","Brige St Walsall",""
"2365",2011,"","British Oak Public House High Rd. Willenhall",""
"2366",2011,"","Broad Lan. Gardens",""
"2367",2011,"","BROAD LANE GARDENS BLOXWICH",""
"2368",2011,"","Broadway West",""
"2369",2011,"","Brook Lan. Walsall Wood",""
"2370",2011,"","Bus Station Halesowen Str.",""
"2371",2011,"","Butts Str. The Butts Walsall",""
"2372",2011,"","Byland Way Mosseley",""
"2373",2011,"","Caldmore Rd.",""
"2374",2011,"","Castle Str. Dudley",""
"2375",2011,"","Cecil Str.",""
"2376",2011,"","Chester Rd. Stonnall Walsall",""
"2377",2011,"","Church Rd. Pelsall Walsall",""
"2378",2011,"","Church Str. Bilston",""
"2379",2011,"","Community Landing Outside The PIC S Flat",""
"2380",2011,"","Cradley High Str.",""
"2381",2011,"","Crankhall Lan.",""
"2382",2011,"","Dangerfield Lan. Darlaston",""
"2383",2011,"","Darwall Str. Walsall",""
"2384",2011,"","Darwell St Walsall",""
"2385",2011,"","Darwell Str.",""
"2386",2011,"","Davy Rd.",""
"2387",2011,"","Dudley Rd. East",""
"2388",2011,"","Elma Gr. Rd.",""
"2389",2011,"","Emsworth Crescent Pendefors Wolverhampton",""
"2390",2011,"","Erdington High Str.",""
"2391",2011,"","Erdington High Str.",""
"2392",2011,"","Evesham Cr",""
"2393",2011,"","Fletcher Rd.",""
"2394",2011,"","FORRESTER STREET",""
"2395",2011,"","Forrester Str.",""
"2396",2011,"","Forrester Str.",""
"2397",2011,"","Franchise Str. Darlaston",""
"2398",2011,"","Frank Rd. Smethwick",""
"2399",2011,"","Freer St Walsall",""
"2400",2011,"","Freer Str.",""
"2401",2011,"","Freer Str. Walsall",""
"2402",2011,"","Freer Str. Walsall",""
"2403",2011,"","Freer Str. Walsall",""
"2404",2011,"","Friary Crescent Rushall Walsall",""
"2405",2011,"","FRYING PAN PUB WILLENHALL STREET DARLSATON",""
"2406",2011,"","FRYING PAN PUB WILLENHALL STREET DARLSATON",""
"2407",2011,"","George St Walsall",""
"2408",2011,"","Goddall St Walsall",""
"2409",2011,"","Goscote Lan.",""
"2410",2011,"","Gosgote Lan. Walsall",""
"2411",2011,"","Gr. Lan.",""
"2412",2011,"","Gr. Lan.",""
"2413",2011,"","Gr. Lan.",""
"2414",2011,"","Gr. Lan.",""
"2415",2011,"","Gr. Lan. Walsall",""
